Date     Hour       ImagePath       PassCount      NotPassCount
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081039.jpg        153        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081106.jpg        154        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081219.jpg        155        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081313.jpg        156        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081339.jpg        157        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081410.jpg        158        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081441.jpg        159        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081542.jpg        160        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081607.jpg        161        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081633.jpg        162        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081655.jpg        163        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081719.jpg        164        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081742.jpg        165        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081839.jpg        166        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081947.jpg        167        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082015.jpg        168        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082043.jpg        169        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082111.jpg        170        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082142.jpg        171        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082214.jpg        172        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082238.jpg        173        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082302.jpg        174        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082332.jpg        175        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082350.jpg        176        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082402.jpg        177        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082415.jpg        178        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082453.jpg        179        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082515.jpg        180        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082538.jpg        181        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082607.jpg        182        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082633.jpg        183        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082658.jpg        184        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082712.jpg        185        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082723.jpg        186        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082733.jpg        187        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082745.jpg        188        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082803.jpg        189        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082835.jpg        190        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082901.jpg        191        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082927.jpg        192        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_082950.jpg        193        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083012.jpg        194        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083034.jpg        195        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083123.jpg        196        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083147.jpg        197        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083224.jpg        198        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083249.jpg        199        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083313.jpg        200        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083338.jpg        201        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083403.jpg        202        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083430.jpg        203        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083454.jpg        204        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083522.jpg        205        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083558.jpg        206        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083621.jpg        207        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083703.jpg        208        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083731.jpg        209        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083800.jpg        210        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083823.jpg        211        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083904.jpg        212        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083935.jpg        213        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_083959.jpg        214        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_084035.jpg        215        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_084046.jpg        216        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_084121.jpg        217        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_084132.jpg        218        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_084237.jpg        219        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_084517.jpg        220        0
